Date,strategy,side,signal,market_state,pred_conf,entry_price,exit_price,intraday_ret,ret
2024-08-05,markov_argmax,long,1,bullish,0.5,5151.14013671875,5186.330078125,0.0068314859375318004,0.0068314859375318004
2024-08-05,markov_thresh,long,1,bullish,0.5,5151.14013671875,5186.330078125,0.0068314859375318004,0.0068314859375318004
2024-08-06,markov_argmax,long,1,bullish,0.7534246575342466,5206.419921875,5240.02978515625,0.006455465326574261,0.006455465326574261
2024-08-06,markov_thresh,long,1,bullish,0.7534246575342466,5206.419921875,5240.02978515625,0.006455465326574261,0.006455465326574261
2024-08-07,direct,short,-1,bullish,,5293.1298828125,5199.5,-0.017688944893744063,0.017688944893744063
2024-08-07,markov_thresh,long,1,bullish,0.7534246575342466,5293.1298828125,5199.5,-0.017688944893744063,-0.017688944893744063
2024-08-07,markov_argmax,long,1,bullish,0.7534246575342466,5293.1298828125,5199.5,-0.017688944893744063,-0.017688944893744063
2024-08-08,markov_argmax,long,1,bullish,0.7534246575342466,5252.56982421875,5319.31005859375,0.012706206030288492,0.012706206030288492
2024-08-08,markov_thresh,long,1,bullish,0.7534246575342466,5252.56982421875,5319.31005859375,0.012706206030288492,0.012706206030288492
2024-08-09,markov_thresh,long,1,bullish,0.7534246575342466,5314.66015625,5344.16015625,0.005550684170333664,0.005550684170333664
2024-08-09,direct,long,1,bullish,,5314.66015625,5344.16015625,0.005550684170333664,0.005550684170333664
2024-08-09,markov_argmax,long,1,bullish,0.7534246575342466,5314.66015625,5344.16015625,0.005550684170333664,0.005550684170333664
2024-08-12,markov_thresh,long,1,bullish,0.7534246575342466,5351.8798828125,5344.39013671875,-0.001399460798401586,-0.001399460798401586
2024-08-12,markov_argmax,long,1,bullish,0.7534246575342466,5351.8798828125,5344.39013671875,-0.001399460798401586,-0.001399460798401586
2024-08-13,markov_thresh,long,1,bullish,0.7534246575342466,5376.97998046875,5434.43017578125,0.010684472607519702,0.010684472607519702
2024-08-13,markov_argmax,long,1,bullish,0.7534246575342466,5376.97998046875,5434.43017578125,0.010684472607519702,0.010684472607519702
2024-08-13,direct,short,-1,bullish,,5376.97998046875,5434.43017578125,0.010684472607519702,-0.010684472607519702
2024-08-14,markov_thresh,long,1,bullish,0.7534246575342466,5442.35986328125,5455.2099609375,0.0023611260517606425,0.0023611260517606425
2024-08-14,markov_argmax,long,1,bullish,0.7534246575342466,5442.35986328125,5455.2099609375,0.0023611260517606425,0.0023611260517606425
2024-08-14,direct,long,1,bullish,,5442.35986328125,5455.2099609375,0.0023611260517606425,0.0023611260517606425
2024-08-15,markov_thresh,long,1,bullish,0.7534246575342466,5501.1298828125,5543.22021484375,0.007651215827998437,0.007651215827998437
2024-08-15,markov_argmax,long,1,bullish,0.7534246575342466,5501.1298828125,5543.22021484375,0.007651215827998437,0.007651215827998437
2024-08-16,markov_thresh,long,1,bullish,0.7534246575342466,5530.5,5554.25,0.004294367597866389,0.004294367597866389
2024-08-16,markov_argmax,long,1,bullish,0.7534246575342466,5530.5,5554.25,0.004294367597866389,0.004294367597866389
2024-08-19,markov_argmax,long,1,bullish,0.7534246575342466,5557.22998046875,5608.25,0.009180836443797302,0.009180836443797302
